data_celltemp,data_cellpres,data_co2,data_co2abs,data_h2o,data_h2oabs,data_h2odewpoint,data_ivolt,data_raw_co2_co2ref,data_raw_co2_h2o_h2oref,data_raw_co2_h2o,data_datetimer,data
"5.14112e1","1.00694e2","4.44610e2","9.2330694e-2","1.95907e1","1.1420392e-1","1.72268e1","1.3508300e1","3800277","1925364","","2016-10-01T09:04:42.688962",""
"5.14112e1","1.00694e2","4.44610e2","9.2330694e-2","1.95917e1","1.1420762e-1","1.72275e1","1.3494873e1","3801018","1925776","","2016-10-01T09:04:48.676452",""
"5.14112e1","1.00672e2","4.44712e2","9.2325925e-2","1.95970e1","1.1420559e-1","1.72283e1","1.3488159e1","3799765","1925526","","2016-10-01T09:04:54.660708",""
"5.14112e1","1.00672e2","4.44709e2","9.2325448e-2","1.95967e1","1.1420464e-1","1.72281e1","1.3481445e1","3800593","1925540","","2016-10-01T09:05:00.647224",""
"5.14112e1","1.00730e2","4.44641e2","9.2367649e-2","1.95710e1","1.1416292e-1","1.72164e1","1.3501586e1","3799777","1925403","","2016-10-01T09:05:18.599117",""
"5.14112e1","1.00730e2","4.44641e2","9.2367649e-2","1.95711e1","1.1416339e-1","1.72165e1","1.3508300e1","3800191","1925548","","2016-10-01T09:05:24.580462",""
"5.14112e1","1.00708e2","4.44774e2","9.2367286e-2","1.95766e1","1.1416208e-1","1.72175e1","1.3501586e1","3799812","1925517","","2016-10-01T09:05:30.561785",""
"5.14112e1","1.00708e2","4.44788e2","9.2369318e-2","1.95763e1","1.1416125e-1","1.72173e1","1.3508300e1","3800118","1925470","","2016-10-01T09:05:36.541020",""
"5.14112e1","1.00708e2","4.44790e2","9.2369670e-2","1.95763e1","1.1416089e-1","1.72172e1","1.3508300e1","3800057","1925438","","2016-10-01T09:05:42.523806",""
"5.14112e1","1.00708e2","4.44799e2","9.2370986e-2","1.95766e1","1.1416208e-1","1.72175e1","1.3481445e1","3800276","1925474","","2016-10-01T09:05:48.500999",""
"5.14112e1","1.00686e2","4.44923e2","9.2369318e-2","1.95824e1","1.1416232e-1","1.72187e1","1.3481445e1","3799751","1925520","","2016-10-01T09:05:54.479632",""
"5.14112e1","1.00686e2","4.44928e2","9.2370147e-2","1.95824e1","1.1416244e-1","1.72187e1","1.3474731e1","3799787","1925366","","2016-10-01T09:06:00.458278",""
"5.14112e1","1.00708e2","4.44789e2","9.2369556e-2","1.95762e1","1.1416065e-1","1.72172e1","1.3481445e1","3800071","1925454","","2016-10-01T09:16:06.544558",""
"5.14112e1","1.00686e2","4.44916e2","9.2368364e-2","1.95820e1","1.1416089e-1","1.72184e1","1.3481445e1","3799885","1925545","","2016-10-01T09:16:12.528757",""
"5.14112e1","1.00699e2","4.45303e2","9.2437858e-2","1.95697e1","1.1412620e-1","1.72106e1","1.3481445e1","3800179","1925467","","2016-10-01T09:16:24.490130",""
"5.14112e1","1.00699e2","4.45330e2","9.2441797e-2","1.95696e1","1.1412572e-1","1.72105e1","1.3481445e1","3799740","1925433","","2016-10-01T09:16:30.464624",""
"5.14112e1","1.00699e2","4.45341e2","9.2443466e-2","1.95697e1","1.1412608e-1","1.72106e1","1.3481445e1","3799965","1925407","","2016-10-01T09:16:36.449492",""
"5.14112e1","1.00699e2","4.45338e2","9.2442989e-2","1.95695e1","1.1412549e-1","1.72104e1","1.3488159e1","3799886","1925380","","2016-10-01T09:16:42.433071",""
"5.14112e1","1.00722e2","4.45205e2","9.2443342e-2","1.95639e1","1.1412608e-1","1.72094e1","1.3488159e1","3800189","1925397","","2016-10-01T09:16:48.418584",""
"5.14112e1","1.00722e2","4.45210e2","9.2444057e-2","1.95638e1","1.1412572e-1","1.72093e1","1.3488159e1","3799915","1925434","","2016-10-01T09:16:54.397872",""
"5.14112e1","1.00744e2","4.45055e2","9.2441082e-2","1.95578e1","1.1412525e-1","1.72080e1","1.3494873e1","3799963","1925397","","2016-10-01T09:17:00.373329",""
"5.14112e1","1.00744e2","4.45049e2","9.2440242e-2","1.95572e1","1.1412250e-1","1.72075e1","1.3468017e1","3800152","1925466","","2016-10-01T09:17:06.354915",""
"5.14112e1","1.00722e2","4.45177e2","9.2439289e-2","1.95629e1","1.1412215e-1","1.72086e1","1.3501586e1","3800029","1925594","","2016-10-01T09:17:12.341844",""
"5.14112e1","1.00722e2","4.45190e2","9.2441082e-2","1.95630e1","1.1412286e-1","1.72087e1","1.3501586e1","3800016","1925524","","2016-10-01T09:17:18.322736",""
"5.14112e1","1.00758e2","4.44982e2","9.2442626e-2","1.95547e1","1.1412703e-1","1.72076e1","1.3508300e1","3800135","1925538","","2016-10-01T09:17:30.290490",""
"5.14112e1","1.00735e2","4.45109e2","9.2441434e-2","1.95603e1","1.1412596e-1","1.72086e1","1.3508300e1","3799700","1925427","","2016-10-01T09:17:36.268036",""
"5.14112e1","1.00735e2","4.45100e2","9.2440128e-2","1.95602e1","1.1412584e-1","1.72086e1","1.3508300e1","3799843","1925530","","2016-10-01T09:27:42.264555",""
"5.14112e1","1.00735e2","4.45091e2","9.2438812e-2","1.95602e1","1.1412572e-1","1.72086e1","1.3481445e1","3799819","1925373","","2016-10-01T09:27:48.242875",""
"5.14112e1","1.00713e2","4.45218e2","9.2437620e-2","1.95657e1","1.1412441e-1","1.72095e1","1.3481445e1","3799584","1925480","","2016-10-01T09:27:54.227364",""
"5.14112e1","1.00713e2","4.45238e2","9.2440605e-2","1.95653e1","1.1412298e-1","1.72092e1","1.3481445e1","3800208","1925420","","2016-10-01T09:28:00.206182",""
"5.14112e1","1.00735e2","4.45104e2","9.2440719e-2","1.95595e1","1.1412286e-1","1.72080e1","1.3488159e1","3800023","1925400","","2016-10-01T09:28:06.193274",""
"5.14112e1","1.00735e2","4.45117e2","9.2442626e-2","1.95592e1","1.1412179e-1","1.72078e1","1.3481445e1","3800258","1925437","","2016-10-01T09:28:12.168972",""
"5.14112e1","1.00735e2","4.45111e2","9.2441797e-2","1.95593e1","1.1412203e-1","1.72078e1","1.3488159e1","3799866","1925426","","2016-10-01T09:28:18.152362",""
"5.14112e1","1.00735e2","4.45098e2","9.2439765e-2","1.95595e1","1.1412298e-1","1.72080e1","1.3488159e1","3799694","1925561","","2016-10-01T09:28:24.135683",""
"5.14112e1","1.00735e2","4.45395e2","9.2483758e-2","1.95521e1","1.1409366e-1","1.72020e1","1.3481445e1","3799876","1925473","","2016-10-01T09:28:42.067545",""
"5.14112e1","1.00735e2","4.45412e2","9.2486257e-2","1.95518e1","1.1409258e-1","1.72018e1","1.3488159e1","3799845","1925467","","2016-10-01T09:28:48.044100",""
"5.14112e1","1.00713e2","4.45564e2","9.2488765e-2","1.95574e1","1.1409187e-1","1.72028e1","1.3488159e1","3799889","1925351","","2016-10-01T09:28:54.020613",""
"5.14112e1","1.00735e2","4.45438e2","9.2490196e-2","1.95523e1","1.1409461e-1","1.72022e1","1.3481445e1","3799850","1925534","","2016-10-01T09:28:59.997895",""
"5.14112e1","1.00735e2","4.45430e2","9.2488880e-2","1.95518e1","1.1409270e-1","1.72018e1","1.3488159e1","3799976","1925331","","2016-10-01T09:29:05.982691",""
"5.14112e1","1.00735e2","4.45439e2","9.2490310e-2","1.95522e1","1.1409425e-1","1.72021e1","1.3481445e1","3799781","1925424","","2016-10-01T09:29:11.959600",""
"5.14112e1","1.00735e2","4.45431e2","9.2489118e-2","1.95520e1","1.1409342e-1","1.72020e1","1.3481445e1","3799940","1925451","","2016-10-01T09:39:18.002165",""
"5.14112e1","1.00735e2","4.45427e2","9.2488527e-2","1.95516e1","1.1409187e-1","1.72016e1","1.3474731e1","3800813","1925670","","2016-10-01T09:39:23.983116",""
"5.14112e1","1.00735e2","4.45466e2","9.2494249e-2","1.95517e1","1.1409223e-1","1.72017e1","1.3501586e1","3800050","1925452","","2016-10-01T09:39:29.965458",""
"5.14112e1","1.00758e2","4.45303e2","9.2490072e-2","1.95459e1","1.1409211e-1","1.72005e1","1.3501586e1","3799884","1925485","","2016-10-01T09:39:35.942695",""
"5.14112e1","1.00758e2","4.45280e2","9.2486734e-2","1.95454e1","1.1409020e-1","1.72001e1","1.3508300e1","3799795","1925426","","2016-10-01T09:39:41.921511",""
"5.14112e1","1.00763e2","4.45613e2","9.2540740e-2","1.95419e1","1.1408150e-1","1.71980e1","1.3481445e1","3800078","1925405","","2016-10-01T09:39:53.880251",""
"5.14112e1","1.00741e2","4.45753e2","9.2541332e-2","1.95479e1","1.1408245e-1","1.71994e1","1.3481445e1","3799846","1925508","","2016-10-01T09:39:59.857722",""
"5.14112e1","1.00763e2","4.45624e2","9.2542285e-2","1.95417e1","1.1408078e-1","1.71979e1","1.3488159e1","3799997","1925426","","2016-10-01T09:40:05.842995",""
"5.14112e1","1.00763e2","4.45604e2","9.2539424e-2","1.95420e1","1.1408197e-1","1.71981e1","1.3488159e1","3799592","1925383","","2016-10-01T09:40:11.820374",""
"5.14112e1","1.00785e2","4.45469e2","9.2539424e-2","1.95366e1","1.1408340e-1","1.71972e1","1.3494873e1","3799780","1925421","","2016-10-01T09:40:17.804325",""
"5.14112e1","1.00763e2","4.45619e2","9.2541570e-2","1.95419e1","1.1408150e-1","1.71980e1","1.3494873e1","3800043","1925331","","2016-10-01T09:40:23.789118",""
"5.14112e1","1.00785e2","4.45472e2","9.2539901e-2","1.95362e1","1.1408197e-1","1.71970e1","1.3501586e1","3799882","1925306","","2016-10-01T09:40:29.764630",""
"5.14112e1","1.00785e2","4.45478e2","9.2540740e-2","1.95364e1","1.1408281e-1","1.71971e1","1.3474731e1","3799690","1925393","","2016-10-01T09:40:35.758714",""
"5.14112e1","1.00763e2","4.45610e2","9.2540264e-2","1.95417e1","1.1408090e-1","1.71979e1","1.3508300e1","3799945","1925462","","2016-10-01T09:40:41.744374",""
"5.14112e1","1.00763e2","4.45611e2","9.2540378e-2","1.95421e1","1.1408245e-1","1.71982e1","1.3501586e1","3799993","1925531","","2016-10-01T09:40:47.723522",""
"5.14112e1","1.00763e2","4.45722e2","9.2556829e-2","1.95420e1","1.1408197e-1","1.71981e1","1.3481445e1","3799949","1925479","","2016-10-01T09:51:05.686889",""
"5.14112e1","1.00741e2","4.45859e2","9.2557067e-2","1.95474e1","1.1408030e-1","1.71990e1","1.3488159e1","3800086","1925364","","2016-10-01T09:51:11.668498",""
"5.14112e1","1.00763e2","4.45747e2","9.2560529e-2","1.95413e1","1.1407911e-1","1.71976e1","1.3481445e1","3799828","1925427","","2016-10-01T09:51:17.644797",""
"5.14112e1","1.00763e2","4.45732e2","9.2558383e-2","1.95410e1","1.1407804e-1","1.71973e1","1.3488159e1","3799811","1925396","","2016-10-01T09:51:23.630329",""
"5.14112e1","1.00763e2","4.45729e2","9.2557907e-2","1.95415e1","1.1408007e-1","1.71978e1","1.3481445e1","3799955","1925382","","2016-10-01T09:51:29.617387",""
"5.14112e1","1.00763e2","4.45730e2","9.2558021e-2","1.95417e1","1.1408090e-1","1.71979e1","1.3488159e1","3799741","1925410","","2016-10-01T09:51:35.593874",""
"5.14112e1","1.00785e2","4.45587e2","9.2556829e-2","1.95356e1","1.1407959e-1","1.71965e1","1.3494873e1","3799865","1925420","","2016-10-01T09:51:41.578421",""
"5.14112e1","1.00763e2","4.45730e2","9.2558021e-2","1.95415e1","1.1408019e-1","1.71978e1","1.3494873e1","3800028","1925360","","2016-10-01T09:51:47.555799",""
"5.14112e1","1.00785e2","4.45588e2","9.2557067e-2","1.95360e1","1.1408114e-1","1.71968e1","1.3501586e1","3799930","1925557","","2016-10-01T09:51:53.543200",""
"5.14112e1","1.00768e2","4.46052e2","9.2610359e-2","1.95412e1","1.1408412e-1","1.71983e1","1.3461303e1","3800729","1925564","","2016-10-01T09:52:11.490101",""
"5.14112e1","1.00790e2","4.45923e2","9.2611312e-2","1.95347e1","1.1408150e-1","1.71966e1","1.3481445e1","3799518","1925258","","2016-10-01T09:52:17.466937",""
"5.14112e1","1.00790e2","4.45940e2","9.2613811e-2","1.95346e1","1.1408114e-1","1.71965e1","1.3488159e1","3799997","1925390","","2016-10-01T09:52:23.443069",""
"5.14112e1","1.00790e2","4.45949e2","9.2615127e-2","1.95347e1","1.1408126e-1","1.71965e1","1.3481445e1","3800165","1925395","","2016-10-01T10:02:29.483898",""
"5.14112e1","1.00790e2","4.45953e2","9.2615718e-2","1.95346e1","1.1408102e-1","1.71965e1","1.3494873e1","3799906","1925319","","2016-10-01T10:02:35.465150",""
"5.14112e1","1.00790e2","4.45920e2","9.2610836e-2","1.95345e1","1.1408054e-1","1.71964e1","1.3494873e1","3799433","1925324","","2016-10-01T10:02:41.442133",""
"5.14112e1","1.00790e2","4.45909e2","9.2609167e-2","1.95340e1","1.1407876e-1","1.71960e1","1.3508300e1","3799901","1925347","","2016-10-01T10:02:47.418396",""
"5.14112e1","1.00790e2","4.45920e2","9.2610836e-2","1.95341e1","1.1407911e-1","1.71961e1","1.3501586e1","3800006","1925389","","2016-10-01T10:02:53.393683",""
"5.14112e1","1.00799e2","4.45868e2","9.2610836e-2","1.95324e1","1.1408114e-1","1.71960e1","1.3508300e1","3799541","1925361","","2016-10-01T10:02:59.383404",""
"5.14112e1","1.00777e2","4.46004e2","9.2610950e-2","1.95377e1","1.1407911e-1","1.71968e1","1.3501586e1","3799931","1925351","","2016-10-01T10:03:05.366159",""
"5.14112e1","1.00799e2","4.45868e2","9.2610836e-2","1.95323e1","1.1408066e-1","1.71959e1","1.3508300e1","3799807","1925423","","2016-10-01T10:03:11.344711",""
"5.14112e1","1.00826e2","4.46034e2","9.2660064e-2","1.95255e1","1.1408209e-1","1.71948e1","1.3488159e1","3800017","1925336","","2016-10-01T10:03:23.301871",""
"5.14112e1","1.00804e2","4.46145e2","9.2656488e-2","1.95315e1","1.1408281e-1","1.71961e1","1.3494873e1","3799323","1925465","","2016-10-01T10:03:29.284027",""
"5.14112e1","1.00826e2","4.46020e2","9.2658042e-2","1.95258e1","1.1408305e-1","1.71950e1","1.3494873e1","3800114","1925322","","2016-10-01T10:03:35.259890",""
"5.14112e1","1.00826e2","4.46029e2","9.2659349e-2","1.95259e1","1.1408352e-1","1.71951e1","1.3508300e1","3799708","1925370","","2016-10-01T10:03:41.239021",""
"5.14112e1","1.00826e2","4.46028e2","9.2659235e-2","1.95260e1","1.1408400e-1","1.71952e1","1.3508300e1","3799708","1925416","","2016-10-01T10:03:47.221661",""
"5.14112e1","1.00804e2","4.46145e2","9.2656488e-2","1.95314e1","1.1408245e-1","1.71960e1","1.3508300e1","3799552","1925280","","2016-10-01T10:03:53.209910",""
"5.14112e1","1.00804e2","4.46177e2","9.2661256e-2","1.95315e1","1.1408281e-1","1.71961e1","1.3501586e1","3800338","1925408","","2016-10-01T10:03:59.192909",""
"5.14112e1","1.00826e2","4.46037e2","9.2660665e-2","1.95260e1","1.1408388e-1","1.71951e1","1.3481445e1","3798751","1925155","","2016-10-01T10:14:05.224665",""
"5.14112e1","1.00804e2","4.46183e2","9.2662210e-2","1.95312e1","1.1408174e-1","1.71959e1","1.3508300e1","3800065","1925347","","2016-10-01T10:14:11.216137",""
"5.14112e1","1.00804e2","4.46183e2","9.2662210e-2","1.95317e1","1.1408352e-1","1.71963e1","1.3508300e1","3799846","1925470","","2016-10-01T10:14:17.199267",""
"5.14112e1","1.00854e2","4.46172e2","9.2705364e-2","1.95245e1","1.1410605e-1","1.71982e1","1.3508300e1","3799685","1925267","","2016-10-01T10:14:29.158036",""
"5.14112e1","1.00831e2","4.46308e2","9.2705364e-2","1.95305e1","1.1410701e-1","1.71996e1","1.3501586e1","3799692","1925370","","2016-10-01T10:14:35.140399",""
"5.14112e1","1.00831e2","4.46302e2","9.2704534e-2","1.95301e1","1.1410558e-1","1.71993e1","1.3515014e1","3799869","1925283","","2016-10-01T10:14:41.121960",""
"5.14112e1","1.00831e2","4.46287e2","9.2702264e-2","1.95296e1","1.1410355e-1","1.71989e1","1.3508300e1","3799724","1925221","","2016-10-01T10:14:47.103523",""
"5.14112e1","1.00831e2","4.46284e2","9.2701911e-2","1.95292e1","1.1410200e-1","1.71986e1","1.3508300e1","3799774","1925391","","2016-10-01T10:14:53.080877",""
"5.14112e1","1.00831e2","4.46283e2","9.2701673e-2","1.95296e1","1.1410343e-1","1.71989e1","1.3488159e1","3799562","1925369","","2016-10-01T10:14:59.057668",""
"5.14112e1","1.00809e2","4.46440e2","9.2704887e-2","1.95353e1","1.1410307e-1","1.72000e1","1.3488159e1","3799966","1925391","","2016-10-01T10:15:05.037936",""
"5.14112e1","1.00809e2","4.46445e2","9.2705726e-2","1.95358e1","1.1410522e-1","1.72004e1","1.3474731e1","3799879","1925309","","2016-10-01T10:15:11.014741",""
"5.14112e1","1.00831e2","4.46329e2","9.2708463e-2","1.95300e1","1.1410522e-1","1.71992e1","1.3481445e1","3800207","1925329","","2016-10-01T10:15:16.993451",""
"5.14112e1","1.00831e2","4.46311e2","9.2705841e-2","1.95299e1","1.1410474e-1","1.71991e1","1.3488159e1","3799550","1925323","","2016-10-01T10:15:22.980859",""
"5.14112e1","1.00831e2","4.46266e2","9.2699165e-2","1.95305e1","1.1410689e-1","1.71996e1","1.3501586e1","3799809","1925381","","2016-10-01T10:25:41.020505",""
"5.14112e1","1.00831e2","4.46276e2","9.2700719e-2","1.95311e1","1.1410939e-1","1.72001e1","1.3508300e1","3799887","1925441","","2016-10-01T10:25:46.995731",""
"5.14112e1","1.00854e2","4.46141e2","9.2700834e-2","1.95252e1","1.1410892e-1","1.71988e1","1.3508300e1","3799913","1925257","","2016-10-01T10:25:52.974506",""
"5.14112e1","1.00854e2","4.46145e2","9.2701311e-2","1.95251e1","1.1410856e-1","1.71987e1","1.3508300e1","3799668","1925323","","2016-10-01T10:25:58.962083",""
"5.14112e1","1.00831e2","4.46282e2","9.2701549e-2","1.95305e1","1.1410701e-1","1.71996e1","1.3508300e1","3799937","1925313","","2016-10-01T10:26:04.950422",""
"5.14112e1","1.00831e2","4.46282e2","9.2701549e-2","1.95305e1","1.1410701e-1","1.71996e1","1.3508300e1","3799665","1925343","","2016-10-01T10:26:10.929806",""
"5.14112e1","1.00831e2","4.46263e2","9.2698688e-2","1.95302e1","1.1410593e-1","1.71994e1","1.3508300e1","3799848","1925241","","2016-10-01T10:26:16.907243",""
"5.14112e1","1.00831e2","4.46284e2","9.2701911e-2","1.95307e1","1.1410784e-1","1.71998e1","1.3488159e1","3799967","1925426","","2016-10-01T10:26:22.882844",""
"5.14112e1","1.00809e2","4.46407e2","9.2700004e-2","1.95361e1","1.1410641e-1","1.72007e1","1.3481445e1","3799622","1925329","","2016-10-01T10:26:28.861319",""
"5.14112e1","1.00881e2","4.46230e2","9.2738628e-2","1.95204e1","1.1411833e-1","1.71992e1","1.3508300e1","3800389","1925357","","2016-10-01T10:26:46.794774",""
"5.14112e1","1.00859e2","4.46357e2","9.2737436e-2","1.95261e1","1.1411774e-1","1.72003e1","1.3508300e1","3799858","1925202","","2016-10-01T10:26:52.769879",""
"5.14112e1","1.00859e2","4.46374e2","9.2739934e-2","1.95259e1","1.1411702e-1","1.72002e1","1.3508300e1","3799760","1925385","","2016-10-01T10:26:58.747904",""
"5.14112e1","1.00859e2","4.46340e2","9.2734813e-2","1.95260e1","1.1411762e-1","1.72003e1","1.3508300e1","3799043","1925265","","2016-10-01T10:27:04.725719",""
"5.14112e1","1.00859e2","4.46331e2","9.2733621e-2","1.95259e1","1.1411726e-1","1.72002e1","1.3508300e1","3799870","1925306","","2016-10-01T10:27:10.710165",""
"5.14112e1","1.00859e2","4.46343e2","9.2735290e-2","1.95262e1","1.1411821e-1","1.72004e1","1.3481445e1","3799824","1925358","","2016-10-01T10:37:16.730954",""
"5.14112e1","1.00837e2","4.46464e2","9.2733144e-2","1.95321e1","1.1411881e-1","1.72017e1","1.3488159e1","3799317","1925352","","2016-10-01T10:37:22.707997",""
"5.14112e1","1.00859e2","4.46326e2","9.2732906e-2","1.95266e1","1.1411976e-1","1.72007e1","1.3461303e1","3800204","1925474","","2016-10-01T10:37:28.684848",""
"5.14112e1","1.00859e2","4.46323e2","9.2732429e-2","1.95271e1","1.1412191e-1","1.72012e1","1.3488159e1","3799652","1925408","","2016-10-01T10:37:34.660740",""
"5.14112e1","1.00837e2","4.46465e2","9.2733383e-2","1.95335e1","1.1412441e-1","1.72029e1","1.3481445e1","3800032","1925359","","2016-10-01T10:37:40.639981",""
"5.14112e1","1.00881e2","4.46181e2","9.2731475e-2","1.95217e1","1.1412322e-1","1.72002e1","1.3494873e1","3799802","1925342","","2016-10-01T10:37:46.621597",""
"5.14112e1","1.00881e2","4.46275e2","9.2745304e-2","1.95190e1","1.1411273e-1","1.71981e1","1.3501586e1","3799702","1925236","","2016-10-01T10:37:58.584463",""
"5.14112e1","1.00881e2","4.46272e2","9.2744827e-2","1.95191e1","1.1411321e-1","1.71982e1","1.3508300e1","3800044","1925362","","2016-10-01T10:38:04.570529",""
"5.14112e1","1.00881e2","4.46273e2","9.2745065e-2","1.95192e1","1.1411333e-1","1.71982e1","1.3488159e1","3799538","1925269","","2016-10-01T10:38:10.552942",""
"5.14112e1","1.00859e2","4.46419e2","9.2746610e-2","1.95254e1","1.1411511e-1","1.71998e1","1.3481445e1","3799985","1925280","","2016-10-01T10:38:16.532410",""
"5.14112e1","1.00837e2","4.46560e2","9.2747449e-2","1.95313e1","1.1411559e-1","1.72011e1","1.3488159e1","3799763","1925346","","2016-10-01T10:38:22.515575",""
"5.14112e1","1.00859e2","4.46427e2","9.2747802e-2","1.95254e1","1.1411499e-1","1.71998e1","1.3488159e1","3799758","1925335","","2016-10-01T10:38:28.495762",""
"5.14112e1","1.00859e2","4.46441e2","9.2749834e-2","1.95257e1","1.1411631e-1","1.72000e1","1.3494873e1","3799772","1925318","","2016-10-01T10:38:34.473193",""
"5.14112e1","1.00859e2","4.46430e2","9.2748165e-2","1.95260e1","1.1411750e-1","1.72003e1","1.3474731e1","3799514","1925190","","2016-10-01T10:38:40.448270",""
"5.14112e1","1.00881e2","4.46279e2","9.2745895e-2","1.95200e1","1.1411666e-1","1.71989e1","1.3488159e1","3799643","1925280","","2016-10-01T10:38:46.432293",""
"5.14112e1","1.00859e2","4.46599e2","9.2773313e-2","1.95326e1","1.1414349e-1","1.72056e1","1.3461303e1","3800228","1925400","","2016-10-01T10:49:04.478064",""
"5.14112e1","1.00837e2","4.46747e2","9.2775220e-2","1.95387e1","1.1414492e-1","1.72071e1","1.3488159e1","3799798","1925307","","2016-10-01T10:49:10.454192",""
"5.14112e1","1.00881e2","4.46475e2","9.2774982e-2","1.95269e1","1.1414396e-1","1.72045e1","1.3494873e1","3799652","1925267","","2016-10-01T10:49:16.432710",""
"5.14112e1","1.00859e2","4.46627e2","9.2777490e-2","1.95328e1","1.1414420e-1","1.72057e1","1.3494873e1","3799789","1925291","","2016-10-01T10:49:22.417894",""
